t_ms,LF_ref,LF_meas,RF_ref,RF_meas,LB_ref,LB_meas,RB_ref,RB_meas
3853,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
3854,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
3856,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
3868,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
3868,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
3875,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
3880,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
3883,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
3890,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
3896,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
3900,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
3903,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
3906,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
3914,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
3917,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
3923,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
3928,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
3935,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
3938,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
3947,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
3947,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
3952,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
3955,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
3962,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
3970,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
3976,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
3979,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
3982,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
3987,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
3994,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4003,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4003,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4008,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4018,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4018,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4024,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4027,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4032,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4037,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4043,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4048,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4051,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4060,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4063,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4066,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4073,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4078,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4085,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4089,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4092,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4099,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4105,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4108,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4114,0.00,-17.60,-0.00,0.00,0.00,0.00,0.00,0.00
4117,0.00,-0.06,-0.00,0.00,0.00,0.00,0.00,0.00
4121,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4130,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4136,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4142,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4144,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4149,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4153,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4156,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4163,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4169,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4172,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4184,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4184,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4187,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4191,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4200,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4203,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4211,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4219,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4224,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4224,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4227,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4232,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4239,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4243,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4248,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4256,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4256,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4261,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4270,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4272,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4283,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4288,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4288,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4291,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4300,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4303,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4309,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4316,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4319,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4323,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4329,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4332,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4339,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4344,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4347,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4351,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4360,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4364,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4367,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4379,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4379,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4386,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4389,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4393,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4396,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4405,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4411,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4415,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4418,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4424,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4428,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4431,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4440,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4443,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4450,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4453,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4457,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4460,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4466,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4475,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4479,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4482,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4491,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4494,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4497,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4501,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4511,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4514,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4520,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4526,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4529,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4533,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4539,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4542,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4547,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4555,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4561,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4563,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4568,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4571,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4578,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4581,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4595,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4595,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4600,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4603,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4606,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4617,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4633,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4634,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4634,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4641,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4641,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4641,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4649,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4652,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4655,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4661,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4668,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4673,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4680,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4683,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4687,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4699,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4699,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4702,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4706,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4715,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4718,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4731,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4735,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4735,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4738,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4741,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4751,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4754,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4760,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4764,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4767,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4777,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4785,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4785,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4787,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4796,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4799,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4808,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4815,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4815,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4818,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4821,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4831,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4834,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4837,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4843,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4846,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4850,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4862,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4866,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4872,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4875,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4878,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4883,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4891,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4897,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4900,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4904,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4908,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4913,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4924,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4925,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4927,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4932,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4937,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4943,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4946,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4961,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4961,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4961,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4969,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4972,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4978,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4981,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4990,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
4996,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
5002,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
