t_ms,LF_ref,LF_meas,RF_ref,RF_meas,LB_ref,LB_meas,RB_ref,RB_meas
5292,950.39,852.64,220.49,142.57,-220.49,-460.91,-950.39,-620.83
5295,950.39,671.50,220.49,355.99,-220.49,-398.99,-950.39,-1309.14
5301,948.18,1254.66,224.45,322.52,-224.45,-34.95,-948.18,-1115.87
5314,948.18,1072.69,224.45,457.74,-224.45,-27.30,-948.18,-1019.19
5314,948.18,1212.11,224.45,221.20,-224.45,-333.05,-948.18,-641.86
5329,945.09,530.93,225.33,94.26,-225.33,-380.46,-945.09,-715.54
5329,945.09,805.09,225.33,268.75,-225.33,-296.12,-945.09,-1438.04
5331,938.92,1179.73,227.09,183.61,-227.09,-218.15,-938.92,-1350.34
5339,938.92,1410.04,227.09,-63.52,-227.09,-248.35,-938.92,-756.15
5346,935.83,601.86,227.96,128.68,-227.96,-453.72,-935.83,-225.50
5350,935.83,461.15,227.96,275.50,-227.96,-180.55,-935.83,-1195.57
5371,935.83,1362.33,227.96,288.00,-227.96,1.41,-935.83,-1430.45
5371,932.74,1140.80,228.84,190.19,-228.84,-180.89,-932.74,-863.89
5371,932.74,887.24,228.84,207.88,-228.84,-369.23,-932.74,-358.80
5374,932.74,442.41,228.84,289.70,-228.84,-174.61,-932.74,-960.98
5378,932.74,1029.98,228.84,190.19,-228.84,-144.01,-932.74,-1370.77
5387,928.78,1256.43,226.63,230.08,-226.63,-178.19,-928.78,-929.94
5391,928.78,1140.01,226.63,290.10,-226.63,-205.79,-928.78,-774.52
5397,928.78,490.27,226.63,42.69,-226.63,-192.00,-928.78,-555.86
5411,928.78,491.74,226.63,81.58,-226.63,-349.39,-928.78,-1341.82
5412,928.78,1426.29,226.63,355.30,-226.63,-344.38,-928.78,-967.29
5416,927.90,1183.28,223.54,339.91,-223.54,-94.70,-927.90,-826.82
5422,927.90,907.64,223.54,357.89,-223.54,-209.30,-927.90,-916.34
5429,927.02,403.37,220.45,284.05,-220.45,-319.74,-927.02,-837.34
5435,927.02,812.54,220.45,106.59,-220.45,-266.71,-927.02,-1121.57
5438,927.02,1461.45,220.45,215.74,-220.45,-315.88,-927.02,-886.43
5451,922.18,1113.82,215.16,250.54,-215.16,-206.72,-922.18,-1169.78
5455,922.18,437.54,215.16,-47.11,-215.16,-236.09,-922.18,-687.21
5458,922.18,619.48,215.16,27.31,-215.16,-377.66,-922.18,-932.28
5471,922.18,1451.51,215.16,285.14,-215.16,-135.62,-922.18,-844.20
5471,921.30,936.73,212.07,260.75,-212.07,-42.28,-921.30,-976.49
5475,921.30,872.04,212.07,156.03,-212.07,-138.91,-921.30,-1102.20
5490,921.30,553.55,212.07,118.42,-212.07,-291.70,-921.30,-877.89
5490,921.30,899.06,212.07,377.27,-212.07,-163.83,-921.30,-926.62
5493,921.30,1315.81,212.07,428.03,-212.07,35.30,-921.30,-716.79
5501,921.30,1072.33,212.07,255.58,-212.07,-48.14,-921.30,-1398.62
5505,921.30,629.97,212.07,-12.81,-212.07,-259.76,-921.30,-824.44
5518,921.30,470.19,212.07,129.27,-212.07,-295.79,-921.30,-751.86
5526,921.30,1180.88,212.07,321.59,-212.07,-162.08,-921.30,-782.03
5527,921.30,1269.10,212.07,326.07,-212.07,-42.06,-921.30,-986.68
5532,922.18,1013.80,215.16,246.34,-215.16,-207.27,-922.18,-1054.59
5535,922.18,407.98,215.16,469.00,-215.16,-453.12,-922.18,-516.84
5544,923.06,714.59,218.24,296.66,-218.24,-229.52,-923.06,-1163.42
5550,923.06,1519.19,218.24,16.56,-218.24,-3.07,-923.06,-1100.40
5554,923.93,1009.20,221.33,141.50,-221.33,-170.73,-923.93,-1209.98
5560,923.93,703.05,221.33,301.69,-221.33,-431.52,-923.93,-400.89
5566,923.93,508.04,221.33,44.84,-221.33,-257.72,-923.93,-814.09
5573,923.93,1085.16,221.33,9.72,-221.33,-214.20,-923.93,-1287.95
5576,923.93,1274.55,221.33,268.14,-221.33,-228.00,-923.93,-890.66
5587,924.81,925.98,224.42,291.87,-224.42,-369.87,-924.81,-951.88
5590,924.81,530.25,224.42,144.08,-224.42,-291.86,-924.81,-558.84
5603,924.81,650.04,224.42,160.15,-224.42,6.76,-924.81,-1232.54
5603,924.81,1722.09,224.42,311.30,-224.42,-49.64,-924.81,-940.12
5606,924.81,1548.55,224.42,238.05,-224.42,-327.17,-924.81,-1141.18
5613,924.81,332.08,224.42,244.16,-224.42,-320.10,-924.81,-597.93
5621,924.81,284.76,224.42,313.75,-224.42,-58.93,-924.81,-769.76
5632,924.81,1501.62,224.42,158.11,-224.42,-17.60,-924.81,-1305.84
5633,924.81,1424.99,224.42,172.15,-224.42,-207.64,-924.81,-597.17
5640,925.69,415.53,227.51,247.44,-227.51,-397.72,-925.69,-557.20
5644,925.69,349.27,227.51,297.52,-227.51,-271.20,-925.69,-961.51
5653,925.69,1251.84,227.51,461.58,-227.51,-81.99,-925.69,-1027.32
5659,925.69,1312.82,227.51,285.96,-227.51,-197.99,-925.69,-1046.97
5662,925.69,560.84,227.51,60.38,-227.51,-389.89,-925.69,-766.10
5668,925.69,1002.32,227.51,117.88,-227.51,-234.47,-925.69,-1136.78
5675,925.69,824.76,227.51,211.75,-227.51,-214.16,-925.69,-645.96
5678,925.69,1023.43,227.51,50.48,-227.51,-281.28,-925.69,-1159.56
5685,925.69,913.74,227.51,103.82,-227.51,-315.65,-925.69,-934.10
5699,925.69,938.97,227.51,321.50,-227.51,-378.22,-925.69,-1009.15
5699,925.69,1064.01,227.51,278.12,-227.51,-342.00,-925.69,-809.57
5702,925.69,702.76,227.51,234.01,-227.51,-257.39,-925.69,-709.77
5714,925.69,993.04,227.51,287.95,-227.51,-58.30,-925.69,-1328.56
5720,925.69,924.81,227.51,234.37,-227.51,-111.88,-925.69,-1080.87
5724,925.69,1264.37,227.51,307.41,-227.51,-336.08,-925.69,-943.15
5727,925.69,627.08,227.51,281.72,-227.51,-260.45,-925.69,-438.89
5733,925.69,758.25,227.51,98.16,-227.51,31.21,-925.69,-986.07
5741,925.69,1082.46,227.51,237.90,-227.51,4.22,-925.69,-1252.77
5745,925.69,1093.22,227.51,371.91,-227.51,-233.85,-925.69,-1041.59
5755,925.69,847.34,227.51,529.72,-227.51,-262.16,-925.69,-669.58
5758,925.69,596.47,227.51,185.01,-227.51,-254.20,-925.69,-715.49
5763,925.69,1226.66,227.51,68.46,-227.51,-133.00,-925.69,-1314.99
5771,925.69,971.29,227.51,239.37,-227.51,-89.70,-925.69,-845.89
5774,925.69,1139.24,227.51,181.56,-227.51,-357.13,-925.69,-1122.99
5782,928.78,544.22,226.63,-39.75,-226.63,-382.31,-928.78,-604.18
5802,928.78,707.67,226.63,111.39,-226.63,-48.79,-928.78,-761.19
5803,928.78,1280.08,226.63,345.23,-226.63,-50.07,-928.78,-1088.77
5803,928.78,990.48,226.63,326.11,-226.63,-323.15,-928.78,-779.24
5806,928.78,888.86,226.63,123.15,-226.63,-356.10,-928.78,-1108.49
5814,928.78,554.50,226.63,92.37,-226.63,-294.28,-928.78,-711.47
5819,928.78,1088.16,226.63,292.71,-226.63,-314.40,-928.78,-1182.34
5825,931.86,1108.35,225.75,302.10,-225.75,-386.12,-931.86,-793.98
5828,931.86,1049.68,225.75,299.97,-225.75,-324.25,-931.86,-1186.55
5845,931.86,607.60,225.75,192.35,-225.75,4.42,-931.86,-878.33
5845,931.86,809.01,225.75,24.45,-225.75,-61.71,-931.86,-796.22
5848,931.86,1209.12,225.75,113.71,-225.75,-372.79,-931.86,-948.73
5863,931.86,885.16,225.75,357.24,-225.75,-313.83,-931.86,-728.87
5863,931.86,971.07,225.75,313.89,-225.75,-32.81,-931.86,-1339.04
5867,934.95,625.08,224.87,470.93,-224.87,-51.65,-934.95,-756.03
5870,934.95,1160.16,224.87,358.80,-224.87,-323.12,-934.95,-951.88
5877,934.95,1031.20,224.87,4.89,-224.87,-321.91,-934.95,-842.66
5890,934.95,1047.26,224.87,98.59,-224.87,-34.93,-934.95,-1142.32
5890,934.95,679.51,224.87,337.37,-224.87,-37.99,-934.95,-1079.76
5899,934.95,616.22,224.87,58.99,-224.87,-380.76,-934.95,-679.31
5903,934.95,1313.57,224.87,-55.98,-224.87,-424.13,-934.95,-958.85
5906,938.04,1017.00,224.00,298.42,-224.00,-120.14,-938.04,-794.58
5915,938.04,1021.41,224.00,386.19,-224.00,-163.68,-938.04,-1331.36
5918,938.04,531.28,224.00,180.38,-224.00,-316.99,-938.04,-617.24
5926,938.04,1077.58,224.00,185.42,-224.00,-266.75,-938.04,-963.78
5939,938.04,1077.69,224.00,335.32,-224.00,-252.00,-938.04,-1016.53
5939,938.04,1135.02,224.00,312.31,-224.00,-315.91,-938.04,-1255.61
5947,938.04,654.58,224.00,313.80,-224.00,-442.96,-938.04,-856.68
5950,938.04,639.91,224.00,66.15,-224.00,-207.07,-938.04,-689.45
5958,938.04,1297.55,224.00,81.89,-224.00,25.65,-938.04,-1146.00
5963,941.13,941.61,223.12,344.64,-223.12,-206.87,-941.13,-872.87
5966,941.13,985.64,223.12,350.07,-223.12,-404.16,-941.13,-1182.45
5974,941.13,601.08,223.12,449.34,-223.12,-154.97,-941.13,-644.79
5981,941.13,1195.32,223.12,255.41,-223.12,81.52,-941.13,-1239.22
5986,941.13,1253.06,223.12,108.12,-223.12,-69.80,-941.13,-950.53
5995,941.13,922.82,223.12,195.35,-223.12,-323.78,-941.13,-1150.84
5998,941.13,529.42,223.12,223.83,-223.12,-378.26,-941.13,-650.37
6005,944.22,806.40,222.24,50.49,-222.24,-176.48,-944.22,-737.96
